object_name,scene_file,model_file,object_keypoints,scene_keypoints,initial_matches,inliers,correct_matches,precision,recall,icp_score,processing_time_ms,transformation_matrix
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,229,3705,229,5,1,0.2,1,0.000197063,341,"-0.6872,0.719599,0.0996902,0.238635,0.706097,0.629331,0.324617,-0.167451,0.170856,0.293467,-0.94058,1.6297,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,298,3705,283,15,14,0.933333,1,0.000327736,370,"0.911702,0.117308,-0.393752,0.278577,0.0772599,0.892327,0.444733,-0.494506,0.403527,-0.435885,0.804471,0.11262,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,321,3705,304,10,10,1,1,0.000574,392,"0.246549,0.151051,-0.957295,1.23226,0.909601,0.304803,0.282358,-0.473153,0.334433,-0.940368,-0.0622484,0.764412,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,300,3705,292,6,5,0.833333,1,0.000237242,364,"0.243134,-0.647622,-0.722132,0.448836,0.95472,0.0281779,0.296174,-0.344414,-0.17146,-0.761442,0.625148,0.20291,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,284,3705,272,9,6,0.666667,1,0.000202699,359,"0.319998,-0.558873,-0.765028,0.506752,0.862369,0.506205,-0.00908214,-0.0881933,0.392335,-0.656828,0.643937,0.207497,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,261,3705,255,9,7,0.777778,1,0.000268012,351,"-0.152476,0.485143,-0.861038,0.94371,0.0900881,0.874421,0.47673,-0.405409,0.984194,-0.0048794,-0.177033,1.04494,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,232,3705,215,14,11,0.785714,1,0.000200177,365,"-0.142315,0.461127,-0.875845,0.958826,-0.110297,0.871954,0.477,-0.439739,0.983654,0.164487,-0.0732302,0.972505,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,271,3705,247,10,8,0.8,1,0.000311991,395,"-0.64949,-0.286545,-0.704316,0.393667,0.414587,-0.909934,-0.0121161,-0.105112,-0.637407,-0.299868,0.709788,0.118873,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,299,3705,287,8,1,0.125,1,0.000835287,382,"-0.580345,-0.769524,-0.266521,-0.448375,-0.787273,0.446424,0.425332,-0.228906,-0.208321,0.456666,-0.864907,2.08561,0,0,0,1"
Mario,../kinect/scenes/scene032.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,233,3705,211,14,14,1,1,0.000288656,340,"-0.798625,-0.0492996,-0.599804,0.424277,-0.327604,-0.800422,0.501986,-0.70488,-0.504849,0.597404,0.623099,0.352801,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,289,3640,277,10,9,0.9,1,0.000303603,368,"-0.52585,0.638195,-0.562309,0.564764,-0.17726,-0.728801,-0.661387,0.432405,-0.831904,-0.248115,0.496365,0.366112,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,306,3640,264,6,1,0.166667,1,0.000333661,355,"0.15915,-0.708364,-0.687678,0.84921,-0.712104,0.400087,-0.576925,0.655932,0.683802,0.581514,-0.440753,1.24134,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,260,3640,202,11,3,0.272727,1,0.000419696,344,"0.344016,0.19523,-0.918445,0.843036,0.379977,0.865533,0.326309,-0.325413,0.858646,-0.461241,0.223572,0.6529,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,246,3640,245,9,0,0,1,0.000420492,347,"0.184395,0.201976,0.961878,-1.00776,-0.7039,0.71016,-0.0141814,-0.0839915,-0.685951,-0.67445,0.273121,0.557742,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,302,3640,280,17,13,0.764706,1,0.00037888,360,"0.0912147,0.875238,-0.475016,0.489479,-0.906669,-0.124293,-0.40312,0.147727,-0.411867,0.467451,0.782215,0.119844,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,308,3640,288,9,5,0.555556,1,0.000459841,364,"0.125258,0.835473,-0.535069,0.523897,-0.980442,0.186763,0.0620999,-0.241959,0.151813,0.516827,0.842524,0.110085,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,286,3640,263,6,6,1,1,0.00145443,361,"0.111619,0.922577,0.369329,0.00270037,-0.41568,-0.294231,0.860608,-1.01017,0.902643,-0.249581,0.350651,0.669549,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,286,3640,268,12,0,0,1,0.000945135,353,"-0.86719,0.338532,0.365219,-0.360844,0.0216,-0.707137,0.706754,-0.787039,0.497518,0.620775,0.605909,0.314663,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,265,3640,260,8,0,0,1,0.0003945,351,"-0.405372,0.847885,-0.341722,0.503996,-0.831496,-0.186655,0.523242,-0.596221,0.379863,0.496247,0.780674,0.133462,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,226,3640,204,10,5,0.5,1,0.000245771,327,"-0.480142,-0.630542,0.609822,-0.712244,-0.670938,0.711822,0.207743,-0.353284,-0.565075,-0.309408,-0.764829,1.61379,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,286,3640,254,9,3,0.333333,1,0.000208369,387,"0.745571,-0.408819,-0.526306,0.462791,0.61411,0.728199,0.304308,-0.291343,0.258846,-0.550089,0.793982,0.0733394,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,309,3640,280,7,4,0.571429,1,0.000299324,395,"-0.240602,-0.917095,0.31789,-0.430581,-0.966892,0.255161,0.00431168,-0.248072,-0.0850672,-0.306326,-0.948121,1.82714,0,0,0,1"
Mario,../kinect/scenes/scene036.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,232,3640,210,7,2,0.285714,1,0.00045344,358,"0.111861,0.877214,-0.466892,0.756098,-0.881019,-0.129789,-0.454932,0.439029,-0.45967,0.462227,0.75832,-0.0197467,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario000.ply.pcd,292,4246,287,17,17,1,1,2.17318e-05,405,"0.99842,-0.0168061,0.0536606,0.19081,0.013039,0.997478,0.0698019,-0.067491,-0.0546982,-0.068992,0.996118,-0.103765,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario001.ply.pcd,285,4246,255,12,12,1,1,5.25998e-05,397,"0.925458,0.083956,-0.369432,0.632941,-0.0578709,0.995025,0.0811611,-0.0824727,0.374405,-0.0537283,0.92571,-0.0249275,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario002.ply.pcd,249,4246,197,9,0,0,1,0.00070401,387,"0.257555,0.210397,0.943083,-1.08612,-0.657964,0.752963,0.0117097,0.0147121,-0.70764,-0.623528,0.33236,0.590041,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario003.ply.pcd,236,4246,236,10,0,0,1,0.000526306,385,"0.827892,0.243802,-0.505137,0.691442,-0.106355,-0.816026,-0.568158,0.512305,-0.550719,0.524095,-0.649646,1.60431,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario004.ply.pcd,307,4246,277,10,6,0.6,1,0.000326891,409,"-0.787812,0.475353,0.39166,-0.340737,0.4646,0.87611,-0.128794,0.157583,-0.404357,0.0804977,-0.911054,1.88809,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario005.ply.pcd,309,4246,294,10,0,0,1,0.000516697,415,"-0.0500425,0.0114162,-0.998684,1.36819,0.542201,0.840069,-0.0175647,0.136551,0.838763,-0.542366,-0.0482283,0.793394,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario006.ply.pcd,293,4246,278,12,9,0.75,1,0.000747881,417,"-0.690673,0.0482016,0.721558,-0.608768,0.292043,0.931384,0.217323,-0.220957,-0.661574,0.360826,-0.65736,1.86782,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario007.ply.pcd,277,4246,256,8,1,0.125,1,0.000316011,395,"-0.444807,0.487549,0.751298,-0.527055,-0.865906,-0.448415,-0.221666,0.0643902,0.22882,-0.74915,0.621631,0.227529,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario008.ply.pcd,268,4246,260,9,0,0,1,0.000319882,398,"0.3258,0.848924,0.416166,-0.224798,-0.912687,0.167537,0.372754,-0.44028,0.246717,-0.501268,0.82938,0.0989296,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario009.ply.pcd,235,4246,208,13,13,1,1,0.000204232,375,"0.841768,0.504811,0.191295,-0.0652552,-0.535575,0.825388,0.178588,-0.193851,-0.067739,-0.252783,0.96515,0.00154139,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario010.ply.pcd,273,4246,241,9,9,1,1,0.000113596,415,"0.539874,-0.277444,0.79471,-0.606072,0.251302,0.954187,0.162401,-0.177311,-0.803361,0.112033,0.584867,0.305029,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario011.ply.pcd,300,4246,290,10,10,1,1,5.65738e-05,433,"0.825418,-0.191625,0.53101,-0.320216,0.16286,0.981464,0.101027,-0.103983,-0.540526,0.00308958,0.841326,0.0499221,0,0,0,1"
Mario,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/mario/mario013.ply.pcd,250,4246,215,7,6,0.857143,1,0.000884155,403,"-0.901966,0.0214101,0.431285,-1.08293,0.36239,-0.505582,0.782986,-0.427621,0.234813,0.862516,0.448259,0.884055,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,342,4078,332,11,5,0.454545,1,0.000420953,406,"-0.91712,-0.322401,-0.234411,-0.412388,-0.382664,0.876774,0.291272,-0.0186985,0.11162,0.356832,-0.927479,2.2276,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,329,4078,317,9,9,1,1,0.000113023,391,"-0.751963,-0.0165916,-0.658994,0.482091,0.0955388,-0.991871,-0.0840465,-0.175182,-0.652243,-0.12616,0.747438,0.267055,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,299,4078,287,9,0,0,1,0.00191055,398,"0.25121,0.941452,0.224867,-0.358569,-0.960819,0.270655,-0.0597712,-0.0580744,-0.117133,-0.201042,0.972556,0.184423,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,250,4078,239,13,9,0.692308,1,0.000591116,372,"-0.739528,-0.673132,-0.000584915,0.258593,0.672116,-0.738365,-0.0555451,-0.13651,0.0369571,-0.0414698,0.99846,-0.121318,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,291,4078,272,9,9,1,1,0.000226062,386,"0.471002,-0.6941,0.544418,-0.719441,-0.769667,-0.624904,-0.130836,-0.169006,0.431016,-0.357395,-0.828552,1.92818,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,314,4078,297,11,0,0,1,0.00247978,410,"-0.933769,-0.335708,0.124034,-0.0456744,0.314663,-0.60499,0.731426,-0.85875,-0.170505,0.72201,0.670552,0.474168,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,302,4078,291,8,8,1,1,0.000307992,391,"-0.982575,-0.0943194,0.160183,0.0497357,-0.0462862,-0.710438,-0.702245,0.544894,0.180036,-0.697416,0.693689,0.205978,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,327,4078,320,10,9,0.9,1,0.00020269,398,"0.850595,-0.124262,0.510941,-0.722799,-0.0718183,0.935126,0.346985,-0.460574,-0.520905,-0.331834,0.786479,0.198968,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,346,4078,338,9,0,0,1,0.000363607,402,"0.807676,0.137461,0.573384,-0.756296,-0.571403,-0.0574573,0.818661,-0.723492,0.145478,-0.988847,0.0321359,0.674463,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,252,4078,222,8,0,0,1,0.000638909,371,"0.689389,0.65049,-0.318768,0.698905,-0.506259,0.117894,-0.854289,0.734199,-0.518122,0.750315,0.410589,0.618973,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,288,4078,270,10,2,0.2,1,0.000648087,395,"0.770631,-0.571449,-0.282098,0.40265,0.544874,0.820394,-0.173411,0.163638,0.330526,-0.0200719,0.943586,-0.0219174,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,300,4078,293,10,10,1,1,0.000252216,422,"-0.737872,-0.622207,0.261557,-0.477377,-0.535273,0.303396,-0.788315,0.926431,0.411138,-0.721681,-0.556915,1.24853,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,322,4078,315,10,1,0.1,1,0.000363748,425,"0.966358,0.155522,-0.204882,0.0304227,0.100409,-0.9614,-0.256191,0.0101016,-0.236815,0.226999,-0.944668,1.99006,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,305,4078,302,10,0,0,1,0.000159269,399,"0.294194,-0.168607,0.940758,-0.522525,-0.65426,0.682005,0.326833,-0.572379,-0.696707,-0.711652,0.090329,0.81011,0,0,0,1"
Doll,../kinect/scenes/scene006.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,321,4078,299,13,1,0.0769231,1,0.000621726,427,"0.00393455,-0.999315,-0.0368927,-0.328416,0.932541,-0.0096536,0.360944,-0.615317,-0.361051,-0.0358227,0.93186,0.160989,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,330,4456,321,11,4,0.363636,1,0.000249569,431,"-0.904874,0.204569,-0.373306,0.209903,-0.0622793,-0.931147,-0.359301,0.21559,-0.421103,-0.301873,0.855307,-0.0696976,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,325,4456,319,7,2,0.285714,1,0.000800768,457,"0.852078,0.470289,0.229784,-0.388819,-0.41473,0.874426,-0.251765,0.215783,-0.319329,0.119224,0.940119,-0.133177,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,308,4456,302,9,1,0.111111,1,0.00092917,432,"0.856784,0.451254,0.249595,-0.406244,-0.416465,0.890925,-0.181148,0.141938,-0.304113,0.0512567,0.951257,-0.150875,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,242,4456,241,8,0,0,1,0.000319124,402,"-0.368719,-0.699014,-0.612729,0.681458,-0.927094,0.324382,0.187831,-0.2714,0.0674607,0.637311,-0.767651,1.86885,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,265,4456,253,18,0,0,1,0.000421058,410,"-0.0633013,-0.0575545,-0.996336,1.14988,0.996764,0.0459875,-0.0659859,0.0930639,0.0496162,-0.997287,0.0544556,0.866207,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,315,4456,308,17,15,0.882353,1,0.000448055,428,"0.815638,-0.289115,-0.501152,0.283778,-0.153139,-0.943184,0.294887,-0.415785,-0.557933,-0.163776,-0.813569,1.60826,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,295,4456,293,7,4,0.571429,1,0.000232289,417,"-0.246771,-0.94761,-0.202835,-0.082909,0.968714,-0.235499,-0.0783349,-0.314083,0.026463,-0.215819,0.976075,0.140438,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,335,4456,331,11,0,0,1,0.000339639,453,"-0.137663,0.848209,0.511469,-0.276107,-0.990362,-0.109767,-0.0845243,0.13439,-0.0155504,-0.518173,0.855138,-0.0314702,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,319,4456,309,12,12,1,1,0.000241894,498,"0.302262,-0.952312,-0.0417392,-0.440675,-0.831668,-0.242066,-0.499737,0.118689,0.465801,0.185764,-0.865173,1.99809,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,261,4456,237,7,7,1,1,0.000533698,420,"-0.919749,-0.264091,0.290379,0.0317362,0.30427,-0.947068,0.10242,-0.0428509,0.247959,0.182555,0.951415,-0.14835,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,297,4456,286,11,4,0.363636,1,0.000338474,429,"-0.636665,-0.597643,0.487323,-0.439069,-0.607627,0.777908,0.160169,-0.285445,-0.474816,-0.194136,-0.858408,1.9876,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,288,4456,283,16,8,0.5,1,0.000399167,434,"-0.632212,0.515678,0.578264,-0.561781,-0.514444,0.278697,-0.810975,0.887793,-0.57936,-0.810191,0.0890923,0.815484,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,303,4456,302,11,5,0.454545,1,0.000868599,440,"-0.691132,-0.722593,-0.0140995,-0.221867,0.672243,-0.635566,-0.379668,0.215138,0.265384,-0.271879,0.925015,-0.151823,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,328,4456,326,10,10,1,1,0.000202673,430,"0.300955,0.107808,-0.947526,1.34018,-0.75705,-0.577209,-0.306129,0.0103219,-0.579922,0.809455,-0.0920966,1.09033,0,0,0,1"
Doll,../kinect/scenes/scene010.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,339,4456,317,13,12,0.923077,1,0.00011581,436,"-0.29561,-0.587703,-0.753143,0.95173,-0.951571,0.250847,0.177747,-0.548698,0.0844605,0.769209,-0.633391,1.84463,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,338,4291,332,12,8,0.666667,1,0.000372596,419,"-0.868468,0.0816461,-0.488984,0.710118,-0.434409,-0.600585,0.671259,-0.875078,-0.238871,0.79538,0.557054,0.556571,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,336,4291,331,10,2,0.2,1,0.000298953,415,"0.890649,-0.320027,-0.323001,0.475899,0.39155,0.178667,0.902646,-0.920352,-0.231161,-0.93041,0.284436,0.44114,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,307,4291,299,12,3,0.25,1,0.000246304,411,"-0.837188,0.511728,-0.19302,0.209327,-0.471029,-0.853976,-0.221041,0.0291671,-0.277946,-0.0941345,0.955976,-0.0424465,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,251,4291,249,10,6,0.6,1,0.000452204,388,"0.416317,-0.853407,0.313661,-0.0721666,-0.906278,-0.361749,0.218647,-0.0273332,-0.0731275,-0.37529,-0.924021,1.55753,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,280,4291,269,9,0,0,1,0.000542896,441,"-0.7487,-0.44615,-0.490316,0.578508,-0.00551507,-0.73542,0.677597,-0.847336,-0.662895,0.510018,0.548146,0.432851,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,313,4291,305,12,12,1,1,0.000244314,468,"-0.518971,0.271014,0.810697,-0.919899,0.00932617,0.950154,-0.311662,0.39123,-0.854745,-0.154183,-0.495627,1.30304,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,295,4291,293,11,9,0.818182,1,0.000361168,481,"-0.0702938,-0.846417,-0.527869,0.302341,0.574906,-0.466829,0.671981,-0.758211,-0.815199,-0.256238,0.519423,0.374242,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,334,4291,332,9,9,1,1,0.000213932,480,"-0.260928,-0.811606,-0.522702,0.687841,-0.873893,0.428638,-0.229311,-0.131103,0.410159,0.396951,-0.821097,1.97933,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,338,4291,336,7,7,1,1,0.000245722,415,"-0.803587,0.59384,-0.0401217,-0.0683924,0.595188,0.801999,-0.0505152,0.131315,0.00217837,-0.0644753,-0.997921,1.78779,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,237,4291,212,8,4,0.5,1,0.000322634,388,"0.80612,-0.245577,0.538392,-0.316912,0.331727,-0.565888,-0.754804,0.465619,0.49003,0.787061,-0.374707,1.4603,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,300,4291,288,13,13,1,1,0.000204445,407,"-0.362556,-0.854814,-0.371292,0.525775,0.887822,-0.195627,-0.416549,0.582078,0.283435,-0.48066,0.82984,-0.155183,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,299,4291,296,10,0,0,1,0.000178328,418,"0.822981,-0.0864485,-0.56146,0.839338,-0.156977,-0.984479,-0.0785125,-0.340751,-0.545957,0.15275,-0.823774,1.94604,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,325,4291,321,10,3,0.3,1,0.000363262,443,"0.87719,0.479841,0.017293,0.289073,-0.473571,0.858654,0.196085,-0.407779,0.0792404,-0.180192,0.980438,0.19112,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,312,4291,310,10,5,0.5,1,0.000160421,423,"-0.835044,0.447779,0.319698,-0.142518,0.530344,0.809757,0.251085,-0.464892,-0.146447,0.379214,-0.91365,2.07925,0,0,0,1"
Doll,../kinect/scenes/scene013.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,327,4291,309,11,6,0.545455,1,0.000119087,478,"0.833326,0.499881,-0.235995,0.314302,-0.217468,0.688953,0.69142,-0.752066,0.508213,-0.524855,0.682827,0.192823,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,337,3661,323,19,10,0.526316,1,0.000147319,403,"0.789874,-0.164752,0.590734,-0.315087,0.162479,0.985041,0.0574702,-0.11007,-0.591361,0.0505872,0.804823,0.152527,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,342,3661,337,16,12,0.75,1,0.000380509,402,"-0.054211,-0.995075,-0.0830986,-0.147744,-0.99681,0.0588151,-0.054011,0.217618,0.0586312,0.0799041,-0.995079,1.5687,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,306,3661,299,9,7,0.777778,1,0.000452898,428,"-0.932295,0.332868,0.141535,-0.349847,0.203973,0.806958,-0.554272,0.612269,-0.298711,-0.487872,-0.820217,1.52921,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,247,3661,246,11,0,0,1,0.00028054,379,"0.955018,-0.16363,0.247329,-0.424229,0.0822436,-0.655154,-0.751012,0.639732,0.284925,0.73757,-0.612221,1.48664,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,267,3661,252,8,1,0.125,1,0.000216609,372,"0.39567,0.135742,-0.90831,1.19342,0.63831,0.670445,0.378251,-0.585913,0.660312,-0.729443,0.178627,0.768195,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,311,3661,299,9,0,0,1,0.000282608,387,"-0.0608541,0.913135,0.403106,-0.394131,0.264354,0.404177,-0.875653,0.942184,-0.962508,0.0532747,-0.265984,0.976337,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,304,3661,302,11,8,0.727273,1,0.000287892,367,"0.555036,0.162267,0.815845,-0.926832,0.83122,-0.145623,-0.53653,0.559953,0.0317434,0.975945,-0.215702,1.1107,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,318,3661,310,11,9,0.818182,1,0.000173295,373,"-0.988147,-0.0529278,-0.144115,0.360459,0.0751878,-0.985256,-0.153693,0.126188,-0.133856,-0.162706,0.977554,-0.245376,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,317,3661,309,7,1,0.142857,1,0.000481831,378,"-0.819809,0.428114,0.380314,-0.101944,-0.524417,-0.294525,-0.798903,0.716148,-0.23001,-0.854388,0.465963,0.197754,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,244,3661,231,13,10,0.769231,1,0.000281526,352,"-0.080408,0.96066,-0.26585,0.203943,-0.996571,-0.0722194,0.0404541,-0.0352521,0.0196625,0.268191,0.963167,-0.0285032,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,304,3661,292,10,0,0,1,0.000242024,362,"-0.82354,0.187829,-0.535267,0.80596,0.502957,0.678156,-0.53586,0.201656,0.262343,-0.710518,-0.652957,1.55333,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,283,3661,275,9,2,0.222222,1,0.00021346,370,"-0.299545,0.0581051,-0.952317,1.21204,-0.947137,-0.138357,0.289474,-0.574257,-0.114939,0.98868,0.0964768,0.814391,0,0,0,1"
